name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
Bobick's GOLF,Clubfitter,Club Fitting,False,(260) 747-4404,https://stores.worldwidegolfshops.com/in/fortwayne/bobicks-golf-bob.html,5200 Bluffton Rd,Fort Wayne,Indiana,IN,46809,41.03639709999999,-85.1667191,America/Indianapolis,4.7,Top Rated,0,31,True,True,"https://www.google.com/maps/place/Bobick%27s+Golf/@41.036397099999995,-85.1667191,14z/data=!4m8!1m2!2m1!1sBobick%27s+Golf!3m4!1s0x8815e594d25243e9:0xf8c8fc15fa720870!8m2!3d41.036397099999995!4d-85.1667191",Club Fitting | Club Repair | Launch Monitor | Golf Simulator | Club Rentals | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Indiana,False,Bobick's Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Touchet Performance GOLF,Clubfitter,Club Fitting,False,(260) 436-4535,https://touchetgolf.com/,4130 Engleton Dr,Fort Wayne,Indiana,IN,46804,41.0460493,-85.1960405,America/Indianapolis,4.9,Top Rated,0,13,True,True,"https://www.google.com/maps/place/Touchet+Performance+Golf/@41.0460493,-85.1960405,14z/data=!4m8!1m2!2m1!1sTouchet+Performance+Golf!3m4!1s0x8815e693e75281e7:0x43ecaf38775bc7e1!8m2!3d41.0460493!4d-85.1960405",Club Fitting | Club Repair | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""10AM-7PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Touchet Performance Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Tilbury GOLF Academy,Simulator,Club Fitting,False,(260) 667-1159,https://tilburygolfacademy.com/,655 IN-120 Suite C27,Fremont,Indiana,IN,46737,41.7266941,-85.002578,America/Indianapolis,5.0,Top Rated,0,15,True,True,"https://www.google.com/maps/place/Tilbury+Golf+Academy/@41.726694099999996,-85.002578,14z/data=!4m8!1m2!2m1!1sTilbury+Golf+Academy!3m4!1s0x8817d9d30fbf6575:0x7f0725375125dcd0!8m2!3d41.726694099999996!4d-85.002578",Club Fitting | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""9AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Indiana,False,Tilbury Golf Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Other"": {""Identifies as women-owned"": true}}",
Bob Uebelhor GOLF,Clubfitter,Club Fitting,False,(317) 881-4109,https://agcpgolf.com/bob-uebelhor/,7611 S Meridian St,Indianapolis,Indiana,IN,46217,39.6557289,-86.1578878,America/Indianapolis,4.5,Highly Rated,0,1,True,False,"https://www.google.com/maps/place/Bob+Uebelhor+Golf/@39.6557289,-86.1578878,14z/data=!4m8!1m2!2m1!1sBob+Uebelhor+Golf!3m4!1s0x886b5c1478009941:0xb37ec43347e95f8d!8m2!3d39.6557289!4d-86.1578878",Club Fitting | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""12-4PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Bob Uebelhor Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Golo GOLF,Instruction,Golf Instruction,False,(317) 450-8243,https://goloindy.com/,435 Virginia Ave suite1300,Indianapolis,Indiana,IN,46203,39.7602001,-86.14854559999999,America/Indianapolis,5.0,Top Rated,0,12,True,True,"https://www.google.com/maps/place/GOLO+Golf/@39.7602001,-86.14854559999999,14z/data=!4m8!1m2!2m1!1sGOLO+Golf!3m4!1s0x886b5146de0d35b7:0x3efe1a20425cef7d!8m2!3d39.7602001!4d-86.14854559999999",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""7AM-10PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Indiana,False,GOLO Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}}",
PXG Indianapolis,Clubfitter,Club Fitting,False,(463) 249-2600,https://www.pxg.com/pages/golf-stores/pxg-indianapolis,6091 E 82nd St,Indianapolis,Indiana,IN,46250,39.9047889,-86.06147759999999,America/Indianapolis,4.8,Top Rated,0,74,True,True,"https://www.google.com/maps/place/PXG+Indianapolis/@39.9047889,-86.06147759999999,14z/data=!4m8!1m2!2m1!1sPXG+Indianapolis!3m4!1s0x886b4d20361283cd:0x875b6a4f0c938e32!8m2!3d39.9047889!4d-86.06147759999999",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,PXG Indianapolis,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The GOLF Nest - Indy,Instruction,Golf Instruction,False,(812) 720-0185,https://golfnest.as.me/,8770 Guion Rd Ste C,Indianapolis,Indiana,IN,46268,39.9139615,-86.2311459,America/Indianapolis,5.0,Top Rated,0,8,True,True,"https://www.google.com/maps/place/The+Golf+Nest+-+Indy/@39.9139615,-86.2311459,14z/data=!4m8!1m2!2m1!1sThe+Golf+Nest+-+Indy!3m4!1s0x886b55d679088609:0x7230cfc8c9df74c9!8m2!3d39.9139615!4d-86.2311459",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""Open 24 hours""]}",False,OPERATIONAL,True,crawled,custom club fitting Indiana,False,The Golf Nest - Indy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Mat Blair's GOLF Studio,Simulator,Club Fitting,False,(219) 380-5289,https://matblairgolfstudio.com/,720 E Lincolnway,La Porte,Indiana,IN,46350,41.6185451,-86.7047307,America/Chicago,5.0,Top Rated,0,24,True,True,"https://www.google.com/maps/place/Mat+Blair%27s+Golf+Studio/@41.6185451,-86.7047307,14z/data=!4m8!1m2!2m1!1sMat+Blair%27s+Golf+Studio!3m4!1s0x8811137f0c45f6cd:0x8e5f2ed9d801df27!8m2!3d41.6185451!4d-86.7047307",Club Fitting | Golf Lessons | Launch Monitor | Golf Simulator | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""8AM-9PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Mat Blair's Golf Studio,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Club House LLC,Retailer,Golf Retail,False,(765) 476-6187,https://www.clubhouse-llc.com/,2500 Veterans Memorial Pkwy E,Lafayette,Indiana,IN,47905,40.3808374,-86.8153303,America/Indianapolis,5.0,Top Rated,0,1,True,True,"https://www.google.com/maps/place/CLUB+HOUSE+LLC/@40.3808374,-86.8153303,14z/data=!4m8!1m2!2m1!1sCLUB+HOUSE+LLC!3m4!1s0x88131bada9820d07:0x1e6f69eccbdf4a1!8m2!3d40.3808374!4d-86.8153303",,0,False,Indoor,True,"{""Wednesday"": [""6:30-10PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,CLUB HOUSE LLC,"{""Accessibility"": {""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}}",unknown
GOLF Pro-formance Academy,Instruction,Golf Instruction,False,(317) 769-3482,https://www.golfindiana.com/,6905 S 525 E,Lebanon,Indiana,IN,46052,39.9417345,-86.3679219,America/Indianapolis,5.0,Top Rated,0,11,True,True,"https://www.google.com/maps/place/Golf+Pro-Formance+Academy/@39.941734499999995,-86.3679219,14z/data=!4m8!1m2!2m1!1sGolf+Pro-Formance+Academy!3m4!1s0x88135324c3da5887:0x60d881eb4c76ce48!8m2!3d39.941734499999995!4d-86.3679219",Golf Lessons,1,False,Unknown,True,,False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Golf Pro-Formance Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}}",
Limitless GOLF Club,Simulator,Golf Simulator,False,(815) 806-7611,https://www.limitlessgolfclub.com/,616 Progress Ave,Munster,Indiana,IN,46321,41.5340453,-87.5129156,America/Chicago,5.0,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Limitless+Golf+Club/@41.534045299999995,-87.5129156,14z/data=!4m8!1m2!2m1!1sLimitless+Golf+Club!3m4!1s0x8811e10a9bb2b239:0x4f618c4acca36314!8m2!3d41.534045299999995!4d-87.5129156",Golf Simulator | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""11AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Indiana,False,Limitless Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Barla GOLF Academy,Simulator,Club Fitting,False,(317) 210-3499,https://www.barlagolfacademy.com/,14660 Herriman Blvd #600,Noblesville,Indiana,IN,46060,40.0014944,-86.0050606,America/Indianapolis,5.0,Top Rated,0,84,True,True,"https://www.google.com/maps/place/Barla+Golf+Academy/@40.0014944,-86.0050606,14z/data=!4m8!1m2!2m1!1sBarla+Golf+Academy!3m4!1s0x8814b76b0a56de9d:0x57b21c718b2c6a3f!8m2!3d40.0014944!4d-86.0050606",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""9AM-8PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Barla Golf Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}}",
J & M GOLF Shop,Retailer,Golf Retail,False,(219) 365-5611,https://jandmgolf.com/,9533 Wicker Ave,St John,Indiana,IN,46373,41.4456523,-87.4693123,America/Chicago,4.8,Top Rated,0,5,True,False,"https://www.google.com/maps/place/J+%26+M+Golf+Shop/@41.4456523,-87.4693123,14z/data=!4m8!1m2!2m1!1sJ+%26+M+Golf+Shop!3m4!1s0x8811e36775592667:0xab807bd8832d27b4!8m2!3d41.4456523!4d-87.4693123",Retail / Pro Shop | Shaft & Grip Sales,2,False,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,J & M Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Club Of Indiana,Instruction,Golf Instruction,False,(317) 769-6388,https://www.golfindiana.com/,6905 S 525 E,Whitestown,Indiana,IN,46075,39.9383242,-86.3691489,America/Indianapolis,4.3,Highly Rated,0,87,True,True,"https://www.google.com/maps/place/Golf+Club+of+Indiana/@39.9383242,-86.3691489,14z/data=!4m8!1m2!2m1!1sGolf+Club+of+Indiana!3m4!1s0x8813532369617a1d:0xf170e0b8b2607c58!8m2!3d39.9383242!4d-86.3691489",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""7AM-8PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Golf Club of Indiana,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Swing Science LLC,Retailer,Shaft & Grip,False,(800) 783-0196,https://www.swingscience.net/,4796 Northwestern Dr,Zionsville,Indiana,IN,46077,39.9365884,-86.2403755,America/Indianapolis,4.3,Highly Rated,0,0,False,False,"https://www.google.com/maps/place/Swing+Science+LLC/@39.9365884,-86.2403755,14z/data=!4m8!1m2!2m1!1sSwing+Science+LLC!3m4!1s0x886b4cde8a754045:0xe38f4816742c4381!8m2!3d39.9365884!4d-86.2403755",Shaft & Grip Sales,1,False,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Indiana,False,Swing Science LLC,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
The GOLF Hut,Simulator,Golf Simulator,False,(316) 295-3220,https://www.thegolfhutderby.squarespace.com/,301 E Madison Ave,Derby,Kansas,KS,67037,37.5477035,-97.2672667,America/Chicago,5.0,Top Rated,0,2,True,True,"https://www.google.com/maps/place/The+Golf+Hut/@37.5477035,-97.2672667,14z/data=!4m8!1m2!2m1!1sThe+Golf+Hut!3m4!1s0x87baeff508762a43:0xc886df6151a3f9b8!8m2!3d37.5477035!4d-97.2672667",Golf Lessons | Golf Simulator,2,False,Indoor,True,"{""Wednesday"": [""9AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Kansas,False,The Golf Hut,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Discs Unlimited,Retailer,Golf Retail,False,(785) 258-2494,https://www.discsunlimited.net/,7 N 1st St,Herington,Kansas,KS,67449,38.6707738,-96.9456034,America/Chicago,4.3,Highly Rated,0,5,True,True,"https://www.google.com/maps/place/Discs+Unlimited/@38.6707738,-96.9456034,14z/data=!4m8!1m2!2m1!1sDiscs+Unlimited!3m4!1s0x87bc65a09f2051dd:0x67357963a173d04a!8m2!3d38.6707738!4d-96.9456034",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""8AM-4PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Kansas,False,Discs Unlimited,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Ball Paul's,Retailer,Golf Retail,False,(913) 677-5767,https://www.golfballpauls.com/,1233 Southwest Blvd,Kansas City,Kansas,KS,66103,39.0584172,-94.6254158,America/Chicago,4.8,Top Rated,0,4,True,True,"https://www.google.com/maps/place/Golf+Ball+Paul%27s/@39.0584172,-94.6254158,14z/data=!4m8!1m2!2m1!1sGolf+Ball+Paul%27s!3m4!1s0x87c0ee1f593bde93:0x7be064b44c3e0f4c!8m2!3d39.0584172!4d-94.6254158",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""9AM-3PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Kansas,False,Golf Ball Paul's,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Md,Golf Course / Pro Shop,Club Fitting,False,(913) 663-5050,https://golf-md.com/,11231 Strang Line Rd ste b,Lenexa,Kansas,KS,66215,38.9252163,-94.753759,America/Chicago,4.8,Top Rated,0,17,True,True,"https://www.google.com/maps/place/Golf+MD/@38.925216299999995,-94.753759,14z/data=!4m8!1m2!2m1!1sGolf+MD!3m4!1s0x87c0951a37303317:0x73b1dd50a91264a!8m2!3d38.925216299999995!4d-94.753759",Club Fitting | Club Repair | Custom Club Building | Launch Monitor | Club Rentals | Retail / Pro Shop | Shaft & Grip Sales,7,True,Outdoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Kansas,False,Golf MD,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Golftrk - Lenexa,Simulator,Club Fitting,False,(913) 513-4653,https://www.golftrk.com/lenexa-ks,11207 Strang Line Rd,Lenexa,Kansas,KS,66215,38.9252417,-94.752617,America/Chicago,4.8,Top Rated,0,13,True,True,"https://www.google.com/maps/place/GolfTRK+-+Lenexa/@38.9252417,-94.752617,14z/data=!4m8!1m2!2m1!1sGolfTRK+-+Lenexa!3m4!1s0x87c0951fe683d06d:0x65b13091af04b952!8m2!3d38.9252417!4d-94.752617",Club Fitting | Golf Simulator,2,True,Indoor,True,"{""Wednesday"": [""5AM-12AM""]}",False,OPERATIONAL,True,crawled,custom club fitting Kansas,False,GolfTRK - Lenexa,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Perfect Hands GOLF,Retailer,Golf Retail,False,(913) 291-0034,https://www.perfecthandsgolf.com/,8859 Long St,Lenexa,Kansas,KS,66215,38.9686379,-94.7300515,America/Chicago,5.0,Top Rated,0,1,True,False,"https://www.google.com/maps/place/Perfect+Hands+Golf/@38.9686379,-94.7300515,14z/data=!4m8!1m2!2m1!1sPerfect+Hands+Golf!3m4!1s0x87c0950ed0395ab7:0x8fb47c7e0cf18e9b!8m2!3d38.9686379!4d-94.7300515",Retail / Pro Shop,1,False,Indoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker Kansas,False,Perfect Hands Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF USA Manhattan,Clubfitter,Club Fitting,False,(785) 537-9235,https://golfusamanhattan.com/,307 Fort Riley Blvd,Manhattan,Kansas,KS,66502,39.1737755,-96.5608907,America/Chicago,4.8,Top Rated,0,19,True,True,"https://www.google.com/maps/place/Golf+USA+Manhattan/@39.1737755,-96.5608907,14z/data=!4m8!1m2!2m1!1sGolf+USA+Manhattan!3m4!1s0x87bdcd098b5b8769:0x55f71bc71013b55c!8m2!3d39.1737755!4d-96.5608907",Club Fitting | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Kansas,False,Golf USA Manhattan,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
PXG Kansas City,Clubfitter,Club Fitting,False,(913) 396-6100,https://www.pxg.com/pages/golf-stores/pxg-kansas-city,7517 W 119th St,Overland Park,Kansas,KS,66213,38.91231399999999,-94.6738387,America/Chicago,4.7,Top Rated,0,49,True,True,"https://www.google.com/maps/place/PXG+Kansas+City/@38.912313999999995,-94.67383869999999,14z/data=!4m8!1m2!2m1!1sPXG+Kansas+City!3m4!1s0x87c0ebc1786e0901:0xb1a5fea76964819d!8m2!3d38.912313999999995!4d-94.67383869999999",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Kansas,False,PXG Kansas City,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The GOLF Stable,Clubfitter,Club Fitting,False,(913) 269-1300,https://www.thegolfstable.com/,4200 W 83rd St,Prairie Village,Kansas,KS,66208,38.97911029999999,-94.6338567,America/Chicago,5.0,Top Rated,0,23,True,True,"https://www.google.com/maps/place/The+Golf+Stable/@38.979110299999995,-94.6338567,14z/data=!4m8!1m2!2m1!1sThe+Golf+Stable!3m4!1s0x87c0e9531ccb9ed7:0x93f946d20e2430b!8m2!3d38.979110299999995!4d-94.6338567",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop,5,True,Indoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker Kansas,False,The Golf Stable,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
The GOLF Shop,Clubfitter,Club Fitting,False,(785) 827-3548,https://www.thegolfshopsalina.com/,1402 S Santa Fe Ave,Salina,Kansas,KS,67401,38.8160339,-97.6095936,America/Chicago,4.8,Top Rated,0,3,True,True,"https://www.google.com/maps/place/The+Golf+Shop/@38.8160339,-97.6095936,14z/data=!4m8!1m2!2m1!1sThe+Golf+Shop!3m4!1s0x87bcc60245533fcf:0xe0b33203206fc515!8m2!3d38.8160339!4d-97.6095936",Club Fitting | Club Repair | Custom Club Building | Retail / Pro Shop | Trade-In / Used Clubs,5,True,Indoor,True,"{""Wednesday"": [""9:30AM-6PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Kansas,False,The Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The GOLF Room,Simulator,Membership Programs,False,(913) 271-4363,https://calendly.com/thegolfroom,16230 Metcalf Ave,Stilwell,Kansas,KS,66085,38.8342077,-94.6681471,America/Chicago,0.0,Unrated,0,1,True,False,"https://www.google.com/maps/place/The+Golf+Room/@38.8342077,-94.6681471,14z/data=!4m8!1m2!2m1!1sThe+Golf+Room!3m4!1s0x87c0c17974db7713:0xa80f689f273c1bff!8m2!3d38.8342077!4d-94.6681471",Membership / Club Programs,1,False,Indoor,True,"{""Wednesday"": [""Open 24 hours""]}",False,OPERATIONAL,True,recrawled,custom club fitting Kansas,False,The Golf Room,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Totalperformancegolf,Instruction,Golf Instruction,False,(913) 207-6400,https://johnrichman.com/,7320 W 162nd St #101,Stilwell,Kansas,KS,66085,38.8351247,-94.6702953,America/Chicago,5.0,Top Rated,0,0,False,True,"https://www.google.com/maps/place/Totalperformancegolf/@38.8351247,-94.67029529999999,14z/data=!4m8!1m2!2m1!1sTotalperformancegolf!3m4!1s0x87c0c1bb66cd3e25:0x92c6e208e4211001!8m2!3d38.8351247!4d-94.67029529999999",Golf Lessons | Membership / Club Programs,2,False,Unknown,True,"{""Wednesday"": [""9AM-8PM""]}",False,OPERATIONAL,True,recrawled,independent clubmaker Kansas,False,Totalperformancegolf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Coach Bear GOLF,Instruction,Golf Instruction,False,(316) 559-7841,https://www.coachbeargolf.com/connect-with-coach-bear,12610 E Zimmerly St,Wichita,Kansas,KS,67207,37.6677681,-97.1912206,America/Chicago,5.0,Top Rated,0,60,True,True,"https://www.google.com/maps/place/Coach+Bear+Golf/@37.667768099999996,-97.1912206,14z/data=!4m8!1m2!2m1!1sCoach+Bear+Golf!3m4!1s0x87bafb10532eb3e7:0x7da7deb17c24fef3!8m2!3d37.667768099999996!4d-97.1912206",,0,False,Unknown,True,"{""Wednesday"": [""8AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Kansas,False,Coach Bear Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",failed
